business_id,name,city,stars,review_count,categories,latitude,longitude,halal,price
BhwwkrSLzEIkCVH4Tkmh0A,Jack Brown's,Nashville,4.0,34,"Burgers, Bars, Beer Bar, Restaurants, Nightlife, American (Traditional)",36.1430062,-86.7923326,False,?
YV83252nBml7BmQLdAniYg,Lockeland Table,Nashville,4.5,567,"American (Traditional), Restaurants, American (New)",36.176776886,-86.7420883179,False,2
6JNQFy_qdIQ9Wd8rcnhcZA,Regal Ballroom,Philadelphia,3.0,16,"Event Planning & Services, Food Delivery Services, Food, Venues & Event Spaces",40.0305267,-75.0846958,False,?
mLDc_u44EiqJCSR3L4nQZw,Attic Brewing Company,Philadelphia,4.5,27,"Food, Nightlife, Brewpubs, Bars, Beer Bar, Breweries",40.0229869,-75.1616977,False,?
fiIoC-QwgqOBbeL7NPu0bA,Taco Bell,Philadelphia,2.5,5,"Restaurants, Mexican, Fast Food, Tacos",40.0212001438,-75.1488108184,False,1
lDJsJI1Ixe3tjPxoHC_Lvw,Hot Spot Pizza,Philadelphia,2.5,12,"Cheesesteaks, Pizza, Delis, Restaurants",39.9169871,-75.237389,False,1
K9cXWQFJrYL4AN9RCCPjJw,Surf And Turf Truck,Philadelphia,3.5,38,"Food, Food Trucks, Seafood, Restaurants",40.068629,-75.0026972,False,2
NxB8M1wnJQ5xoXDiUgqmIg,Burger King,Philadelphia,1.0,5,"Restaurants, Burgers",40.0246776,-75.1486949,False,1
pUS9-diT4asKVjgSBQAMnQ,The Bang Candy Company,Nashville,3.5,69,"Specialty Food, Local Flavor, Food, Desserts",36.1645437,-86.7962126,False,2
lxDZooc-GCGl1zIws4QfBQ,Brown Bag Deli,Tampa,3.5,24,"Food, Restaurants, Delis",27.9721068,-82.3448864,False,1
Fv6EIYsJaUCqyvvAr6kLew,Evergreen Cheese Chestnut Hill,Philadelphia,4.5,11,"Grocery, Specialty Food, Food, Cheese Shops",40.07697,-75.2065329,False,2
qI0yhw9R1isxkBtO1JpBbA,Chick-fil-A,Tampa,2.0,125,"Chicken Shop, Fast Food, Restaurants",27.9645603,-82.5049344,False,1
45qdGcVB516AzDYyPDiY0g,Subway,Philadelphia,3.0,8,"Sandwiches, Restaurants, Fast Food",39.9923232025,-75.0998242303,False,1
U_Ae6-egO2I0jd2jvGYdDw,El Paseo,Nashville,4.0,21,"Mexican, New Mexican Cuisine, Dog Parks, Active Life, Parks, Nightlife, Bars, Cocktail Bars, Restaurants, Tacos",36.1578712,-86.8492927,False,?
FppRGRWQxEs0BkA75MmsxA,The Chilly Banana,Philadelphia,4.5,16,"Food, Desserts",40.1197128,-75.0097103,False,1
7EAP8bzgJM2SEDU8U5XFfw,Bay Coffee & Tea Company,Tampa,3.0,16,"Coffee & Tea, Food, Coffee Roasteries",28.0539951,-82.4163285,False,1
owM_gW2UpuL9U3ZgqhvahA,China Star,Tampa,4.0,21,"Chinese, Restaurants, Szechuan",28.0611348,-82.543304,False,?
6F4JadEP6ouUvNiIKr8pMg,22nd Street Coffee,Tampa,4.5,58,"Restaurants, Latin American, Coffee & Tea, Food",27.9501103,-82.4348358,False,1
2Gn_WhIitWsxYrDb45VCLQ,N & E Agora Gourmet,Philadelphia,4.5,5,"Delis, Grocery, Ethnic Food, Specialty Food, Food, Greek, Restaurants",40.052641,-75.0802098,False,2
eY8exh1aLVVhW6z_M0u_Eg,Pho Ha Saigon,Philadelphia,3.5,259,"Vietnamese, Restaurants",40.0359369248,-75.107954232,False,1
Xck-KZiOi9ZWXG5hNuulLQ,Sassafras Market,Philadelphia,3.5,55,"Food, Grocery",39.953898,-75.1446646,False,2
6_T2xzR74JqGCTPefAD8Tw,Morimoto,Philadelphia,4.5,1914,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion",39.9496652299,-75.1532727008,False,4
hT9weRMZuJjl6Ca1EskmNA,Pete's Famous Pizza,Philadelphia,3.5,228,"Food, Restaurants, Specialty Food, Pasta Shops, Pizza, Chicken Wings, Food Delivery Services",39.9563482,-75.1747505,False,1
eNeVdj_VqC3p5ofo7SKEyQ,Wendy's,Philadelphia,1.5,8,"Restaurants, Fast Food, Burgers",40.0391044,-75.107742,False,1
DUob26H7hiDCM4ubXMsn5A,Noah's Pizza,Philadelphia,3.0,31,"Sandwiches, Cheesesteaks, Restaurants, Wraps, Gluten-Free, Pizza, Burgers",39.9441492,-75.2096971,False,1
eazV3X8nptiyZk_w-LHXLA,Miss Kathy's,Philadelphia,4.5,5,"Restaurants, American (New), Mediterranean",39.9306716,-75.1533968,False,?
22_PdLQVPvyUP4ggc01k7w,Publix,Tampa,4.0,38,"Shopping, Grocery, Food, Drugstores",28.0805493104,-82.5764238399,False,2
quk1d6aRxJf4amQnf49F9Q,Sonic Drive-In,Nashville,1.5,40,"Burgers, Fast Food, Food, Restaurants, Ice Cream & Frozen Yogurt",36.1577523,-86.8024771,False,1
HW5LkI9qeqVDwHqhd00_8A,The Happy Rooster,Philadelphia,3.5,251,"Bars, Nightlife, American (New), Pubs, Restaurants",39.9504391,-75.1675545,False,2
FWxgB0LkOK3vzNTF3Rb6uQ,Los Amigos Mexican Restaurant,Nashville,4.0,41,"Restaurants, Mexican",36.2168872,-86.5919164,False,?
OBFrA7Xz3cS1JG3xMafplw,Just To Serve You,Philadelphia,2.5,113,"American (Traditional), Restaurants, Event Planning & Services, Southern, Caterers",39.970433,-75.2334805,False,2
6o8ddZAL2Gw_FdoFQf1ilg,Green Island Frozen Yogurt & Tea Bar,Tampa,4.0,243,"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",27.9431613927,-82.3367756268,False,1
93K-xlLwLnwcFuV2r2MI6Q,Thai Square Restaurant,Philadelphia,4.0,162,"Thai, Restaurants",39.9425684,-75.1852973,False,2
b1oD8_0lhXJcXvN1X_SmYA,Lillie Mae's Southern Cafe,Tampa,3.0,6,"Restaurants, Soul Food, Caribbean, Southern",27.9671771,-82.468189,False,?
OGXeRGntC3VXd7WKUP4JfQ,Mr Mango Tampa,Tampa,4.5,14,"Vegetarian, Food, Desserts, Specialty Food, Vegan, Juice Bars & Smoothies, Fruits & Veggies, Restaurants",27.963716,-82.520724,False,?
OQFsOZKSkWOqcTgtVpPaOw,House of Spices,Tampa,3.0,17,"Specialty Food, Herbs & Spices, Food",28.053283,-82.436442,False,1
O0wAG9M_7HHs6sCS3w6lTA,Zipf's Candies,Philadelphia,4.5,18,"Event Planning & Services, Candy Stores, Specialty Food, Desserts, Food, Caterers, Party & Event Planning",40.0759172,-75.2058563,False,2
n5i09tgSuzv9ZeIN9Qe5oQ,Rooster & the Till,Tampa,4.5,601,"Restaurants, American (New)",28.006845,-82.459706,False,3
RnURR_OfKGejCsEshpS0ww,Hula Bay Club,Tampa,3.5,686,"Restaurants, Bars, Seafood, Nightlife, Sushi Bars",27.8856209657,-82.5345915912,False,2
rjdUiKAXXYHIH20zVTcPXw,19 Degrees,Philadelphia,3.5,69,"Sandwiches, Restaurants, Delis, Cafes",39.9411822,-75.1741318,False,1
69OVg1QQCtYYA_8obYNsog,New Heights Brewing Company,Nashville,4.5,88,"Food, Breweries",36.1491273,-86.7705877,False,1
C0BeUqG5vO0OsbJpiwGu5w,Walgreens,Tampa,3.5,10,"Drugstores, Cosmetics & Beauty Supply, Food, Photography Stores & Services, Shopping, Beauty & Spas, Convenience Stores",28.0659409506,-82.5058955653,False,1
nEneo2-b6TTxOBGalIqpBg,Pollo Tropical,Tampa,2.5,108,"Restaurants, Chicken Shop, Latin American, Fast Food, Caribbean",28.0891545247,-82.5039880854,False,1
WXxlJiG1QIae0Dasbf-fzA,McDonald's,Nashville,2.0,48,"Food, Restaurants, Burgers, Fast Food, Coffee & Tea",36.1455597462,-86.6661675182,False,1
u_o-LMqy7Phu7WcHi1ydsw,400 Degrees,Nashville,2.5,50,"Restaurants, Nightlife, Salad, Bars, Cocktail Bars, Sports Bars, Chicken Shop",36.1282826792,-86.6698759049,False,2
cSA7NXxqObZqkU0LeNg5zw,The Gambling Stick,Nashville,4.5,49,"Barbeque, Restaurants, Southern",36.1820176,-86.7488226,False,2
-_arFpHzoPHvh5p-YKw5fQ,Krispy Krab 2,Tampa,4.0,67,"Seafood, Restaurants",28.0127372751,-82.4510699138,False,2
WWjP7p0nlUQl9BzCZzgjCQ,Marsh House,Nashville,4.0,302,"Cocktail Bars, Bars, Restaurants, Seafood, Southern, Nightlife",36.152238307,-86.7841658149,False,3
OL9BbAopTTUV6Kfur0TTGQ,Publix,Tampa,3.5,45,"Grocery, Food",28.0571056,-82.6238323,False,2
99v5aJGZRvEC1LOsVHafTQ,Rita's Italian Ice,Philadelphia,4.5,10,"Shaved Ice, Desserts, Ice Cream & Frozen Yogurt, Food",40.0862265,-75.0380469,False,1
hPu9RUh8v3WCFhJQu52VzA,The Igloo,Philadelphia,4.0,54,"Ice Cream & Frozen Yogurt, Food",39.9733793,-75.134038,False,1
6rTr6TbSHbMJYzMvlrNE8A,Beverage Castle 56,Tampa,2.5,7,"Food, Tobacco Shops, Beer, Wine & Spirits, Shopping",28.0561379,-82.3942165,False,2
AAYzFH0HjSUNL2nLScutxQ,Wawa,Philadelphia,2.0,14,"Food, Coffee & Tea, Automotive, Restaurants, Convenience Stores, Sandwiches, Gas Stations",39.9837179,-75.1007545,False,1
-yNKhQFiUu0J-n6Ip4kBkA,Pachs Place Restaurant,Tampa,4.0,42,"Restaurants, Breakfast & Brunch",27.9391301,-82.5064484,False,?
Kzq5NuYSU_JwfmwGcqX6Fg,El Coqui Bakery,Tampa,4.5,20,"Bakeries, Food",28.0250178,-82.5166075,False,1
uiptTJHbqohOvCbKGJL2-Q,La Fiebre Del Sabor Criollo,Tampa,4.5,26,"Restaurants, Latin American, Puerto Rican, Food, Caribbean, Food Trucks",27.99569,-82.383316,False,?
OoOdQe-mcK4ENVbxOSzFVg,Versaggi Shrimp,Tampa,5.0,18,"Specialty Food, Food, Seafood Markets",27.9284695,-82.4263404,False,2
1mWTFbb1AyybubkyHl1lzg,El Paisa,Nashville,4.5,9,"Mexican, Restaurants",36.2793892,-86.7088352,False,1
bfXjUHsj1xIDEU1yjQr5Tw,El Paraiso,Tampa,4.5,6,"American (New), Restaurants",27.9603893,-82.4117237,False,1
o8U2DbjKpXrvZdl4i-l4YQ,Burger King,Nashville,1.5,35,"Restaurants, Burgers, Fast Food",36.1315720443,-86.6691751778,False,1
9OhPfV0C3Q49l5tSre2MuQ,Kabobeesh,Philadelphia,3.5,322,"Food, Ethnic Food, Indian, Middle Eastern, Pakistani, Halal, Specialty Food, Barbeque, Restaurants",39.9564795,-75.2065288,False,2
w27EglVL0XpIFW5UHgiu1Q,Charley's American Bar & Restaurant,Tampa,4.5,11,"American (New), Nightlife, Bars, American (Traditional), Restaurants, Sandwiches, Pool Halls, Salad",28.0250562,-82.5112055,False,?
3MIsXwx5zVmlwzRx9UnuFQ,Perkins Restaurant & Bakery,Philadelphia,3.0,56,"Cafes, American (Traditional), Food, Restaurants, Breakfast & Brunch, Bakeries",40.0869513242,-75.0390484929,False,2
EQyFENS3MWYRuDt6Ty6QJQ,Street Food Philly,Philadelphia,4.0,34,"Restaurants, Food Stands, Street Vendors, Food, Event Planning & Services, Caterers",39.9610339,-75.1895661,False,2
obTPmmB-moxG6Ka6XFS-PQ,Mobile Meals,Tampa,2.0,15,"Food Delivery Services, Food",28.1446449,-82.3560389,False,2
G-FrjKHpQVoH_P1saaMNRQ,Kingston 11,Philadelphia,3.5,52,"Caribbean, Restaurants",39.9264441817,-75.2335146815,False,?
DDFnIMsUjCHVOE72y86TfQ,Dunkin',Philadelphia,1.5,6,"Food, Donuts, Coffee & Tea",40.039074,-75.1441337,False,1
WX2exxux0FS2HwRVaRdhaQ,Stone's Beer & Beverage Market,Philadelphia,4.5,62,"Beer, Wine & Spirits, Food, Beverage Store",39.9674279,-75.1654141,False,2
ztnYPn2w0R4lEJL266apzg,Cody's Original Roadhouse,Tampa,3.0,174,"Restaurants, American (Traditional), Burgers, American (New), Steakhouses",28.0103415954,-82.608850434,False,2
QUSctIF_D2yv_NJeokhXFw,Condesa,Philadelphia,4.0,117,"Mexican, Bars, Cocktail Bars, Nightlife, Restaurants",39.9524637,-75.171228,False,2
mBgfK8HLthPOMPkEbYLW-A,The Bottle Shop,Philadelphia,4.0,94,"Bars, Food, Beer, Wine & Spirits, Nightlife",39.9295023074,-75.1639770504,False,1
de2m77LpfZV8BjSMqkxHRA,Baskin Robbins,Nashville,2.0,15,"Ice Cream & Frozen Yogurt, Event Planning & Services, Food, Caterers",36.0769415484,-86.9490218592,False,1
AWscUqDFoXF03qIApherGw,Otaku Ramen ,Nashville,3.5,22,"Japanese, Bubble Tea, Food, Izakaya, Ramen, Nightlife, Restaurants, Bars",36.1830924,-86.7493737,False,?
OkyiiyLbPCM0HVGp3jps2Q,El Jaliciense Mexican Restaurant,Nashville,4.0,203,"Health Markets, Food, Specialty Food, Restaurants, Mexican",36.2072781,-86.736221,False,1
pFR6-Py-CyIDiXyJer2aqQ,Suprema Coffee Roastery,Philadelphia,4.0,22,"Coffee Roasteries, Coffee & Tea, Food",39.9459299844,-75.1672374269,False,?
1MbwLxXrQk7H1FOidg8hoA,Yummy Pho,Philadelphia,4.5,72,"Soup, Thai, Asian Fusion, Coffee & Tea, Vietnamese, Bubble Tea, Restaurants, Food",39.983751,-75.157055,False,1
ErcLBEFjqr4nGbF4ozrvgg,Don Barriga Mexican Grill,Philadelphia,4.5,109,"Mexican, Restaurants",39.9527859999,-75.2121258353,False,?
5bOUBsE1MH8jubPVI4fVmA,La La’s Sangria Bar,Tampa,3.5,46,"Food, Tapas Bars, Cocktail Bars, Nightlife, Restaurants, Desserts, Beer Bar, Salad, Bars, Sandwiches",27.9488681449,-82.4484995614,False,2
PCmoZ6i5fXLKti6SmykDNg,Saxbys,Philadelphia,3.5,34,"Juice Bars & Smoothies, Coffee & Tea, Food",39.9574168,-75.1907202,False,1
NxyWNRXB3O-aBQQLx1ckrA,Chipotle Mexican Grill,Tampa,2.5,161,"Mexican, Fast Food, Restaurants",28.0548732792,-82.429812,False,1
_3U2YwnbcdtDc1UVvjUrkw,Just Love Coffee Cafe - Music Row,Nashville,4.0,263,"Coffee & Tea, American (New), Breakfast & Brunch, Restaurants, Specialty Food, Food, Cafes",36.1529476,-86.7907823,False,2
Bg-pr0kSSSueJ2_3Fapu3A,Domino's Pizza,Nashville,1.5,29,"Pizza, Sandwiches, Restaurants, Chicken Wings",36.210602,-86.837456,False,1
ysO6c4ylOy6-yhIuF84fgg,"Floridan Palace Hotel, BW Premier Collection",Tampa,3.0,125,"Contractors, Home Services, Event Planning & Services, Piano Bars, Hotels & Travel, American (Traditional), Wedding Planning, Nightlife, Hotels, Local Flavor, Venues & Event Spaces, Greek, Restaurants",27.952083,-82.458418,False,2
qdUx7wxwnT80MkaqGCTfSQ,Noshville,Nashville,3.5,344,"Sandwiches, Delis, Restaurants, Kosher, Diners",36.1026661,-86.8189353,False,2
XBYalnLmnJH5OPNacRJIAA,Ladies of the Sea & Soulfood,Tampa,4.0,50,"Restaurants, Seafood, Soul Food",27.981247,-82.4294217,False,2
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,Philadelphia,4.5,593,"Barbeque, Coffee & Tea, Mexican, Cannabis Clinics, Event Planning & Services, Personal Chefs, Restaurants, Juice Bars & Smoothies, Food, Health & Medical",39.935354,-75.158801,False,2
yAwSBNIaS2OaRcwuPTJOoQ,Ms D's Soulfood & BBQ,Philadelphia,2.0,5,"Food, Barbeque, Restaurants, Soul Food",40.04493,-75.1649769,False,4
mY-f_wX09rcopQczhHkGyw,Fine Wine & Good Spirits - Premium Collection,Philadelphia,3.5,9,"Beer, Wine & Spirits, Food",40.0779591,-75.2087512,False,2
sjH_9PYtfGhzZYsaZmPPzQ,Columbia Restaurant Airport Cafe,Tampa,3.5,302,"Spanish, Beer, Wine & Spirits, Food, Cuban, Restaurants, Breakfast & Brunch, Cafes",27.980458,-82.538309,False,2
KZ2V1ZPnrwoT0zcJunyIQw,Schlesinger's,Philadelphia,3.5,258,"Wraps, Sandwiches, Restaurants, Delis, Breakfast & Brunch",39.94867722,-75.1674140655,False,2
XFnk08HsHndGzWJZkZ9jKw,Peking,Tampa,4.0,11,"American (New), Restaurants, Chinese",28.0119072,-82.3939577,False,?
lzuHckPzwYCnf8Pk3hIr-w,Whole Foods Market,Tampa,4.0,101,"Health Markets, Food, Organic Stores, Beer, Wine & Spirits, Grocery, Specialty Food",28.09317937,-82.50414592999999,False,2
-rDhWLQJ28L2ttkaftdZNQ,Martabak Ok,Philadelphia,4.5,75,"Restaurants, Bakeries, Food, Comfort Food, Asian Fusion, Pizza, Specialty Food, Indonesian, Desserts",39.9390238158,-75.1732082292,False,2
vycwVzUYY2-KoXvMtUAiEw,Whitt's Barbecue - South Nashville,Nashville,3.0,14,"Barbeque, Restaurants",36.0960942,-86.7382978,False,1
BRFlHB-Ca_5MfhKYuSHmUA,Kim Bros Oriental Market,Tampa,4.0,71,"Food, Ethnic Food, International Grocery, Grocery, Specialty Food",27.996448,-82.5103895,False,2
cKLrTvokOdcgoEoHOXkfYg,Sakura Japanese Cuisine,Philadelphia,3.5,142,"Salad, Japanese, Restaurants, Sushi Bars",39.96299,-75.1637314,False,2
bWJZiwXPWgtlmDDyt-YCEw,Dunkin',Philadelphia,3.0,8,"Donuts, Coffee & Tea, Food",40.0964613259,-74.975008,False,1
jsL0EmA3k75npcRvleq2VA,Food From The Heart,Philadelphia,4.0,20,"Barbeque, Seafood, Soul Food, Restaurants",40.0735447,-75.1585625,False,?
RIS3f2DMhYCBFqJ_pyri4Q,Claws Mobile Eateries,Tampa,2.5,7,"Food, Food Trucks",27.8585758,-82.3397635,False,1
vgNNwYjdZ_waBvgUcwtefA,The Dining Car & Market,Philadelphia,3.5,217,"Restaurants, Bakeries, Diners, Food",40.0501175,-75.0111494,False,2
Qhi17dmb6XCvP8axcJMYGA,Wendy's,Philadelphia,1.5,37,"Fast Food, Restaurants, Burgers",40.047867,-75.059406,False,1
_evTKuGvzfQJzDlnf6FMdQ,Green Line Cafe,Philadelphia,4.0,20,"Coffee & Tea, Food",39.9546817,-75.1677625,False,1
BFyfkA4u8tmSIvoZmEN00Q,Bentoulis Pizza,Philadelphia,4.0,41,"Pizza, Restaurants, American (Traditional), Italian",40.0106236,-75.102975,False,1
upvlaZ3WCBCkdUCKLMdMjA,Tropical Cuisine,Tampa,4.5,61,"Dominican, Caribbean, Breakfast & Brunch, Restaurants, Latin American",27.9487667,-82.355827,False,1
IhtoO_V7a9iNOew2cszvZQ,Nori Sushi,Philadelphia,4.0,115,"Restaurants, Sushi Bars, Japanese",39.9440412,-75.1700197,False,2
cOKIKCLuUiWMUIb6Fp5N4w,Original Village Pizza,Philadelphia,3.5,33,"Restaurants, Pizza",40.107781,-75.036849,False,2
OaCSnOWP63dRsqxB7Puamw,Jimmy John's,Tampa,2.5,27,"Sandwiches, Fast Food, Restaurants, Food, Food Delivery Services, Delis",27.9639606,-82.5042283,False,1
h2MaP8_ZJ3HqsgSPLeQNaw,Evan's Pizza,Philadelphia,3.0,122,"Restaurants, Pizza, Food, Beer, Wine & Spirits",39.9540358,-75.2097583,False,1
E9pmORNtyX53ZLWEZx4N-w,Tay's Soul Food,Philadelphia,3.0,16,"Soul Food, Restaurants",40.0322054,-75.0915367,False,?
Qznis2luMOIAnPoTmeIsNw,East South Asian Cuisine,Philadelphia,4.0,8,"Asian Fusion, Cambodian, Restaurants, Chinese",39.9192284429,-75.1589009911,False,?
2hQuKePRM5zmEFbhEFeCpQ,Condado Tacos,Nashville,4.5,69,"Nightlife, Restaurants, Tacos, Mexican, Tex-Mex, Wine Bars, Bars",36.163114,-86.790895,False,?
bJFVF1wnQscEbOuEZ7aJwQ,Waffle House,Tampa,3.5,44,"Restaurants, Waffles, American (Traditional), Diners, Breakfast & Brunch",28.0549527494,-82.449686068,False,1
UTVvCIMgSAbUx2stCRAJzQ,Happy Sunshine Food Truck,Philadelphia,4.5,28,"Food, Food Trucks, Street Vendors",39.9608733246,-75.1890082005,False,1
zfz6rU6bIE6CnKdsQadklA,Southern Brewing & Winemaking,Tampa,4.5,136,"Hobby Shops, Breweries, Food, Shopping, Brewing Supplies",27.9863175,-82.4514662,False,1
kwetui7f7m2py3Uj_bAtDA,Protein Monkey,Tampa,5.0,5,"Juice Bars & Smoothies, Food, Specialty Food",28.04377,-82.5973142,False,?
-qpFT-RgBE2QXVcSjq57lQ,Spanish Island Restaurant,Philadelphia,3.0,68,"Restaurants, Spanish",40.0348997406,-75.0662507315,False,2
DVcUOGr69wMY8-8n32KqsQ,Audrey's Caribbean Kitchen,Philadelphia,3.5,13,"Restaurants, Caribbean",40.0638853,-75.1524061,False,?
ZRWT2PcHvoi-iw_svIHBbA,Walgreens,Tampa,4.0,7,"Food, Photography Stores & Services, Convenience Stores, Shopping, Beauty & Spas, Drugstores, Cosmetics & Beauty Supply",27.9068592666,-82.5068367273,False,2
5oX4G1cptixPZecih9L3dg,Daily Eats,Tampa,4.0,1147,"Cafes, American (New), Breakfast & Brunch, Diners, Restaurants",27.9349501184,-82.4831813201,False,2
-YljbQMbbTC9jwn8kOLitA,McDonald's,Nashville,1.0,37,"Food, Restaurants, Fast Food, Burgers, Hot Dogs, Coffee & Tea",36.1524294,-86.8440337,False,1
_XM7-X5Lc-e_T1S71ri-GA,Zhong Gang Bakery,Philadelphia,3.5,54,"Food, Bakeries, Coffee & Tea, Restaurants",39.9542944,-75.155929,False,1
7l7XOid3zqMgq-Of281Qww,The Hub Bar,Tampa,4.0,143,"Food, Dive Bars, Beer, Wine & Spirits, Nightlife, Bars",27.9506056,-82.4590559,False,1
-VH4B5o1sjZueC6go9FB1g,Dorsey's,Philadelphia,2.5,13,"Restaurants, Bars, American (New), Lounges, Nightlife",39.8730203,-75.2747937,False,2
vtSisxaozZ7HWpBl_W7VaQ,Time,Philadelphia,4.0,565,"American (New), Bars, Nightlife, Cocktail Bars, Arts & Entertainment, Lounges, Event Planning & Services, Venues & Event Spaces, Restaurants, Music Venues",39.9500001533,-75.1625513634,False,2
tK9HQkreX2_BSUGPhdtpwQ,KFC,Tampa,2.0,22,"Chicken Wings, Fast Food, Restaurants, Chicken Shop",27.9449306,-82.4762021,False,1
PY-4hEsPy-xKr20P9qTIew,International Market,Nashville,4.5,19,"Ethnic Food, Specialty Food, Food, Imported Food",36.1317395664,-86.7959668347,False,1
jlaktBNmve9FMOAlsG6PwQ,The Bowery Vault,Nashville,5.0,11,"Fashion, Men's Clothing, Nightlife, Shopping, Event Planning & Services, Bars, Used, Vintage & Consignment, Women's Clothing, Beer Bar, Arts & Entertainment, Music Venues, Food, Venues & Event Spaces, Coffee & Tea",36.2028381,-86.7392096,False,1
OdHLRVHhMvrFHK0cGj4nCg,Le Baobab,Philadelphia,4.0,16,"African, Restaurants",39.9367524,-75.2188143,False,?
A3rjcug-67WXjW0PstNVDA,Kallejon 813,Tampa,3.5,6,"Restaurants, Peruvian, Food, Food Trucks",28.0413030806,-82.5090043471,False,?
lW-P17SXXOp_jaTxzrMOPQ,Subway,Tampa,2.5,11,"Restaurants, Sandwiches, Fast Food",28.0259326,-82.4598526,False,1
hX_8ZUmIqWFWzjdiPrf23w,Termini Bros Bakery,Philadelphia,4.5,380,"Bakeries, Restaurants, Food, Desserts",39.9297933,-75.1580422,False,2
igLY1nGlOG6llNBJHRDROg,K & S World Market,Nashville,3.5,66,"Specialty Food, International Grocery, Grocery, Imported Food, Ethnic Food, Food, Seafood Markets",36.075177,-86.725928,False,1
9NjlU01nsye_QJ6GiQlbCg,Frank And Papi Latin Restaurant,Tampa,3.5,5,"Dominican, Cuban, Spanish, Caribbean, Restaurants",27.9664073,-82.3733485,False,?
jAabqRopleTaCnX-XDG0CA,Elliston Place Soda Shop,Nashville,3.5,227,"Comfort Food, Breakfast & Brunch, American (Traditional), Ice Cream & Frozen Yogurt, Food, Restaurants, Southern, Beverage Store, Burgers",36.1518174428,-86.8033227218,False,2
wGPFrEM29qcgwSZVRP4XqQ,Clawson's Pub & Deli,Nashville,4.5,148,"Restaurants, Nightlife, Delis, Bars, Sandwiches, Pubs",36.1443586972,-86.7669795509,False,1
1BjbKfKQNuVucKFN7taNZQ,Commodore Grille,Nashville,4.0,39,"Nightlife, Restaurants, Arts & Entertainment, Music Venues, American (New)",36.1448599,-86.8110109,False,2
2t2MfJP6WH6LyhyVQ3MR9A,Jack in the Box - Nashville,Nashville,2.0,33,"Fast Food, Burgers, Restaurants, Tacos, Mexican, Breakfast & Brunch",36.0848239685,-86.7027644813,False,1
JAeJ7ziCPs64JlowBQyK_w,Milk + Sugar,Philadelphia,4.5,25,"Food Trucks, Bakeries, Caterers, Food, Event Planning & Services, Desserts",39.9350642,-75.1516194,False,1
dGaidaNAdxm_leuUqYHNog,The Six Pack Store,Philadelphia,3.0,13,"Beer, Wine & Spirits, Food",40.0408875,-75.0572588,False,3
-1EGqUQFBmGEp76CE-Zk4Q,Victor's Taco Shop,Nashville,3.5,33,"Restaurants, Mexican, Tacos",36.0729541,-86.926864,False,?
K0mA7srJ-1aFZhSUzMWM_g,Nomnivore! Sushi Et Cetera,Nashville,3.0,21,"Asian Fusion, Sushi Bars, Restaurants",36.1458780165,-86.7985175,False,2
GXFMD0Z4jEVZBCsbPf4CTQ,Hattie B’s Hot Chicken - Nashville,Nashville,4.5,6093,"American (Traditional), Chicken Shop, Southern, Restaurants, Chicken Wings, American (New), Soul Food",36.1513871523,-86.7966029393,False,2
sihT-_DtwOdnDDDJbXN22A,Cigar City Brewing,Tampa,4.5,876,"Tours, Food, Wine Tours, Arts & Entertainment, Hotels & Travel, Breweries, Wineries, Wine Tasting Room",27.958601,-82.509346,False,2
DRMEopD9Td8OoDk-JWm1Rw,Xi'an Sizzling Woks,Philadelphia,3.5,215,"Noodles, Diners, Restaurants, Chinese, Seafood, Soup",39.9534173637,-75.1549591087,False,2
VCTI7doVpU094lugVBP_DA,Boston Market,Philadelphia,3.5,27,"Caterers, Comfort Food, American (Traditional), Event Planning & Services, Restaurants, Chicken Shop, Sandwiches",39.9217543725,-75.1462794724,False,2
OSZBQXRzoW2qNkKzUWRuug,Hook & Master,Philadelphia,3.5,18,"Nightlife, Seafood, Bars, Pizza, Restaurants, Tiki Bars",39.972311,-75.1387015,False,?
A3VrcPqMLUfcmTbkDXTSaQ,Joyland,Nashville,4.0,131,"American (New), Restaurants, Burgers",36.1751510643,-86.7566191538,False,2
G0weNfAr8eGunromy3srpA,Reyes Mexican Grill & Mariscos,Nashville,4.0,8,"Restaurants, Mexican, Seafood, Nightlife, Bars, Salad",36.2305093,-86.7596675,False,2
9-tZDrMjJYBbpCJoU3WXAQ,Indian Restaurant,Philadelphia,3.5,328,"Indian, Restaurants",39.9440532,-75.1699635,False,2
Yn_kH6hcv7T8DmMWEni1ig,Kroger,Nashville,2.0,33,"Department Stores, Shopping, Fashion, Food, Grocery",36.148753,-86.860293,False,2
S2XkBEe9Q24qWmRZG-2Kyw,Botan Market,Nashville,5.0,12,"International Grocery, Food, Grocery",36.0771018,-86.7263559,False,1
y4VFp6qk_EFgNy9yKFlj3Q,Moustaki Authentic Gyros,Philadelphia,4.0,147,"Pizza, Mediterranean, Sandwiches, Breakfast & Brunch, Restaurants, Greek",39.957553,-75.17403,False,2
-ExvxN1QHx4efMLm6PxJ4A,Clean Juice Carrollwood,Tampa,4.0,94,"Acai Bowls, Food, Restaurants, Breakfast & Brunch, Juice Bars & Smoothies",28.0659943751,-82.506788,False,2
